Source	Target	Type
jajajajjaja	716692642499850242	Undirected
jajajajjajajajaj	2939078896	Undirected
jajajajjajjajaj	456134361	Undirected
jajajjaj	167626218	Undirected
jajajjaja	102769344	Undirected
jajajjajaj	456134361	Undirected
jajajjajaj	716692642499850242	Undirected
jajajjajaj	901273962	Undirected
jajajjajajaa	840998341	Undirected
jajajjajajajaj	2178990775	Undirected
jajajjajajajajajajajja	1020341034	Undirected
jajajjajajajajajajjajajajajajajjajjajajajjajajajajajjajajaja	849578912	Undirected
jajajjajajajajajjaajaj	4212161577	Undirected
jajajjajjajajajajjajajajajajajjajajajajajajajajajajjajajajajajajajjajajajajajajajajajajajajajajajajajajajajajaj	2939078896	Undirected
jajajsjs	2310335604	Undirected
jajj	716692642499850242	Undirected
jajja	250420254	Undirected
jajja	424532780	Undirected
jajjaj	716692642499850242	Undirected
jajjaja	222208810	Undirected
jajjaja	2723022979	Undirected
jajjajaja	2178990775	Undirected
jajjajajaja	2699396568	Undirected
jajjajajaja	311064438	Undirected
jajsjsjs	2604893709	Undirected
jakaskskajaaajjaaajaa	283800261	Undirected
jamas	114857164	Undirected
jamas	430271228	Undirected
jamas	589580799	Undirected
jamas	61732880	Undirected
jamas	624226506	Undirected
jamásenlavida	85930961	Undirected
jamássss	2249400512	Undirected
jannin	134666609	Undirected
jaramillo	1360381442	Undirected
jaramillo	178501569	Undirected
jardinero	353420634	Undirected
jasldjaslñfjasdñlasjfasd	353877891	Undirected
jay	249471388	Undirected
jayyyyyyy	210934974	Undirected
jazz	136041909	Undirected
jb	1629246314	Undirected
jbalvin	2861996363	Undirected
jbalvin	3364444121	Undirected
jct	151728299	Undirected
jcv	151728299	Undirected
jdches	195407588	Undirected
jean	2917747035	Undirected
jean	554009654	Undirected
jefe	237001147	Undirected
jefe	2916320056	Undirected
jehova	2211951529	Undirected
jehová	187758963	Undirected
jeismar	1920381474	Undirected
jeito	147373118	Undirected
jeito	197904088	Undirected
jeito	2227516212	Undirected
jeito	69745789	Undirected
jejee	227422441	Undirected
jejeje	199762701	Undirected
jennifer	167651102	Undirected
jennifer	721122190146596865	Undirected
jenny	1896220057	Undirected
jennylao	325904686	Undirected
jess	321048493	Undirected
jesucristo	315894096	Undirected
jesucristo	444021369	Undirected
jesucristo	4827701994	Undirected
jesucristo	721099368573636608	Undirected
jesus	413284273	Undirected
jesúsaurio	26353234	Undirected
jfghdf	2939078896	Undirected
jhey	288966869	Undirected
jijij	342518348	Undirected
jijiji	82490924	Undirected
jimenez	2294653875	Undirected
jimmy	1955101038	Undirected
jiménez	376491191	Undirected
jiménez	624226506	Undirected
jjaajajajajajajajaja	351672327	Undirected
jjajaja	434665733	Undirected
jjajajajaaj	2559620541	Undirected
jjajajajaj	167626218	Undirected
jjajajajajajaja	1151980076	Undirected
jjajajja	353314853	Undirected
jkajaja	1218805825	Undirected
jlao	284674223	Undirected
jm	1554872112	Undirected
joa	699715805286637568	Undirected
joao	2307434274	Undirected
jocosas	2443145500	Undirected
joda	2912244935	Undirected
joda	359534949	Undirected
joda	435236923	Undirected
joda	588730281	Undirected
jodaaaaaaa	750130885	Undirected
joffre	164382686	Undirected
jogos	187363862	Undirected
jogos/estadios	187363862	Undirected
johns	1727393514	Undirected
jon	2443145500	Undirected
jopisimaaaaa	558222029	Undirected
jopo	3020185499	Undirected
jorge	207194745	Undirected
jose	1920381474	Undirected
joshua	14260426	Undirected
josue	187758963	Undirected
josé	263418736	Undirected
jota	716692642499850242	Undirected
joto	410861950	Undirected
jovencita	86849344	Undirected
jshajsa	3364444121	Undirected
jskghsf	2939078896	Undirected
juan	105167856	Undirected
juan	178501569	Undirected
juan	2247649651	Undirected
juan	2895148132	Undirected
judicial	1110501908	Undirected
judicial	151728299	Undirected
juego	1578556604	Undirected
juego	221629950	Undirected
juego	237001147	Undirected
juego	351672327	Undirected
juego	480062174	Undirected
jueguito	440548813	Undirected
jueputa	1218805825	Undirected
jueputa	1834124630	Undirected
jueputa	188885751	Undirected
jueputa	214108891	Undirected
jueputa	253143199	Undirected
jueputa	98934100	Undirected
juez	274583629	Undirected
jueño	288966869	Undirected
jugo	200533872	Undirected
jugo	336876865	Undirected
juguete	956192024	Undirected
juguetón	2443145500	Undirected
juicio	1074592592	Undirected
juicio	2872093200	Undirected
juicio	367365969	Undirected
juicio	512441590	Undirected
juicio	974924222	Undirected
juicioso	396257611	Undirected
jul	139824862	Undirected
juli	289679934	Undirected
juli	422789431	Undirected
julio	2192612209	Undirected
jungkook	1664070661	Undirected
junior	135633854	Undirected
junior	631203244	Undirected
juniorbuada	75828177	Undirected
juntas	212329705	Undirected
juntas	2329472066	Undirected
juntas	249410611	Undirected
juntas	3981864015	Undirected
junto	1098891031	Undirected
junto	117292197	Undirected
junto	173988732	Undirected
junto	179681888	Undirected
junto	183494671	Undirected
junto	2278275353	Undirected
junto	240399423	Undirected
junto	321677787	Undirected
junto	539936195	Undirected
junto	549584741	Undirected
juntos	138562882	Undirected
juntos	1920381474	Undirected
juntos	2464794955	Undirected
juntos	2624342830	Undirected
juntos	361504916	Undirected
juntos	365470755	Undirected
juntos	497151122	Undirected
juntos	608643091	Undirected
jura	1348221673	Undirected
just	1110634429	Undirected
just	1173235664	Undirected
just	118692100	Undirected
just	119412627	Undirected
just	190039437	Undirected
just	195909019	Undirected
just	198203744	Undirected
just	219310785	Undirected
just	2255793089	Undirected
just	235332713	Undirected
just	235370449	Undirected
just	2696424289	Undirected
just	331508310	Undirected
just	368071567	Undirected
just	42118566	Undirected
just	447564364	Undirected
just	4775584120	Undirected
just	542536067	Undirected
just	577400961	Undirected
just	595780398	Undirected
just	596744986	Undirected
just	750148320	Undirected
just	850180489	Undirected
just	97591527	Undirected
just	979807716	Undirected
justicia	194613229	Undirected
justin	1838243006	Undirected
juuuuuuuuuuuuum	2895148132	Undirected
já	172159885	Undirected
já	296353169	Undirected
k	258429032	Undirected
k	379433675	Undirected
k	736975855	Undirected
kai	353877891	Undirected
kaleth	269332824	Undirected
kaleth	2975968133	Undirected
kanka	95690896	Undirected
kant	379257048	Undirected
kanye	2858061076	Undirected
kanyé	3878575115	Undirected
kardachan	81341956	Undirected
kardashian	80400081	Undirected
karla	822308690	Undirected
karma	716295817	Undirected
katanga	1098227526	Undirected
katatonia	2696424289	Undirected
ke	367463372	Undirected
ke	520845240	Undirected
kedando	1499005789	Undirected
keeeeepasa	1206490566	Undirected
kelly	240399423	Undirected
khe	586534440	Undirected
khej	1862006665	Undirected
kids	42118566	Undirected
kiimacosta	565852566	Undirected
kike	288966869	Undirected
kike	631203244	Undirected
kiki	2448747546	Undirected
kikibermudez	74389994	Undirected
kill	1629246314	Undirected
kill	188788587	Undirected
kill	2696424289	Undirected
kill	2873071611	Undirected
killing	260268494	Undirected
kilómetros	465118522	Undirected
kim	205474953	Undirected
kim	2473235165	Undirected
kim	353877891	Undirected
kindness	1629246314	Undirected
kindness	979807716	Undirected
kiss	2192612209	Undirected
kiss	528961260	Undirected
kiss	82490924	Undirected
kitts	47122359	Undirected
kkk	296353169	Undirected
kkkk	266911480	Undirected
kkkk	722825629	Undirected
kkkkk	102490520	Undirected
kkkkk	182449794	Undirected
kkkkkk	102490520	Undirected
kkkkkk	2696424289	Undirected
kkkkkkkk	182449794	Undirected
kkkkkkkkk	182449794	Undirected
kkkkkkkkkkkkkkkkkkkkkkk	2696424289	Undirected
kkkkkkkkkkkkkkkkkkkkkkkk	266911480	Undirected
kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk	356309419	Undirected
kmmt	760666261	Undirected
know	627649588	Undirected
knye	102835719	Undirected
koica	237493026	Undirected
kokoro	371967082	Undirected
kool	81016232	Undirected
kora	1126193143	Undirected
korea	727024227119947776	Undirected
koro	194811402	Undirected
kpos	80400081	Undirected
l	1195996399	Undirected
l	221275575	Undirected
l	3089936465	Undirected
l	3449346081	Undirected
l	353420634	Undirected
l	35780687	Undirected
l	379433675	Undirected
l.a	434665733	Undirected
labial	434665733	Undirected
labiales	1265488531	Undirected
labias	258429032	Undirected
labio	367463372	Undirected
labios	1932597086	Undirected
labios	364356894	Undirected
laclavemusic	276233876	Undirected
lacra	2473235165	Undirected
lacra	353877891	Undirected
lacra	365470755	Undirected
ladies	46419865	Undirected
ladilla	2794569019	Undirected
ladilla	353877891	Undirected
ladilla	365470755	Undirected
ladilla	75828177	Undirected
ladito	161802439	Undirected
lado	163626417	Undirected
lado	194324504	Undirected
lado	216030481	Undirected
lado	2278275353	Undirected
lado	273795323	Undirected
lado	282662529	Undirected
lado	307053699	Undirected
lado	3389996355	Undirected
lado	370398487	Undirected
lado	391534355	Undirected
lado	4868223939	Undirected
lado	553791935	Undirected
lado	729285654736162816	Undirected
lado	910953182	Undirected
lados	259099239	Undirected
lados	3020185499	Undirected
lagrima	309264004	Undirected
lagrimas	2835601896	Undirected
lagrimas	353877891	Undirected
lagrimas	368429082	Undirected
lagrimas	941729521	Undirected
laguna	363773330	Undirected
laica	278372795	Undirected
laico	2835601896	Undirected
laj	396117650	Undirected
lance	1098891031	Undirected
lanzamiento	106180270	Undirected
lanzamiento	221629950	Undirected
lanzamiento	30795592	Undirected
lanzamiento	336231847	Undirected
lanzamiento	367365969	Undirected
lanzamiento	552129188	Undirected
lançou	2696424289	Undirected
lapidaria	1455240200	Undirected
larga	378894922	Undirected
largo	1180020318	Undirected
largo	1272536498	Undirected
largo	1372266338	Undirected
largo	140115668	Undirected
largo	4107688907	Undirected
largo	553909607	Undirected
largo	575933949	Undirected
larzaylea	987783169	Undirected
lasso	345517723	Undirected
last	542536067	Undirected
lastima	1401053760	Undirected
lastima	156008764	Undirected
lastimosa	2835601896	Undirected
latidos	2933222332	Undirected
latin	201417086	Undirected
latina	1172733126	Undirected
latina	258429032	Undirected
latina	289679934	Undirected
latina	297001137	Undirected
laugh	321048493	Undirected
laura	1360381442	Undirected
laura	2243274740	Undirected
laura	253143199	Undirected
laura	476174864	Undirected
lauren	2939078896	Undirected
laurita	160401472	Undirected
lavoe	1894169083	Undirected
lavíe	386984727	Undirected
lazy	325345448	Undirected
le	142166235	Undirected
le	345517723	Undirected
leal	2914297788	Undirected
lealtad	2914297788	Undirected
lealtad	3992366595	Undirected
least	627649588	Undirected
leave	104834449	Undirected
leave	2696424289	Undirected
leavers	20803430	Undirected
leche	1311835567	Undirected
leche	1556881424	Undirected
leche	180705659	Undirected
leche	200533872	Undirected
leche	2178990775	Undirected
leche	588730281	Undirected
leche	81341956	Undirected
lectoras	43896804	Undirected
lecu	476378070	Undirected
led	2696424289	Undirected
leendoo	1411225927	Undirected
left	627649588	Undirected
legal	1335212304	Undirected
legal	2696424289	Undirected
legend	290744311	Undirected
legendários	2671098944	Undirected
legs	1078253940	Undirected
lengua	180705659	Undirected
lengua	2192612209	Undirected
lengua	255387970	Undirected
lenta	722126887200419842	Undirected
lentamente	1218805825	Undirected
lentitud	1500356346	Undirected
lento	351672327	Undirected
leo	2967172923	Undirected
leopoldo	738402919586902016	Undirected
let	246530372	Undirected
let	334754869	Undirected
let	42118566	Undirected
letra	265232278	Undirected
letra	619294138	Undirected
letras	2835601896	Undirected
letras	2916320056	Undirected
letras	352356850	Undirected
levantarme	3913866197	Undirected
levi	259099239	Undirected
ley	2448291019	Undirected
leyenda	178501569	Undirected
lez	529044229	Undirected
lgbt	139824862	Undirected
liars	98643150	Undirected
liberal	79348126	Undirected
liberação	394245811	Undirected
libertad	167845359	Undirected
libertad	187656959	Undirected
libertad	191093378	Undirected
libertad	1932597086	Undirected
libertad	318810740	Undirected
libertad	736975855	Undirected
libertad	738402919586902016	Undirected
libertinaje	191093378	Undirected
librarte	3423315563	Undirected
libre	151728299	Undirected
libro	263719893	Undirected
libros	1110501908	Undirected
lider	142166235	Undirected
liderazgo	214336834	Undirected
life	2696424289	Undirected
liga	1554872112	Undirected
liga	192107500	Undirected
ligas	1554872112	Undirected
light	2696424289	Undirected
light	274174200	Undirected
lights	554009654	Undirected
ligth	2723601820	Undirected
liiindo	1488603410	Undirected
like	38178268	Undirected
likes	1380565668	Undirected
likes	2428114045	Undirected
lil	2197890429	Undirected
lili	631203244	Undirected
lily	532493699	Undirected
limit	260268494	Undirected
limites	511950612	Undirected
limpias	553791935	Undirected
limpio	194829077	Undirected
linda	13522012	Undirected
linda	136381543	Undirected
linda	144641131	Undirected
linda	147373118	Undirected
linda	159219951	Undirected
linda	1689204817	Undirected
linda	188808865	Undirected
linda	217483703	Undirected
linda	2242791341	Undirected
linda	2307434274	Undirected
linda	2329472066	Undirected
linda	245952481	Undirected
linda	2502473467	Undirected
linda	250420254	Undirected
linda	2954391879	Undirected
linda	299912669	Undirected
linda	323548464	Undirected
linda	3328107682	Undirected
linda	351672327	Undirected
linda	451595166	Undirected
linda	498593534	Undirected
linda	586534440	Undirected
linda	62435821	Undirected
linda	706565063	Undirected
linda	767970727	Undirected
linda	86849344	Undirected
lindaa	706565063	Undirected
lindas	103367522	Undirected
lindas	165511213	Undirected
lindas	2199823890	Undirected
lindas	2242791341	Undirected
lindas	2448747546	Undirected
lindas	2727699909	Undirected
lindas	293171301	Undirected
lindas	3328107682	Undirected
lindas	386185904	Undirected
lindas	553138103	Undirected
lindas	553909607	Undirected
lindas	717001750130065408	Undirected
lindo	1070154709	Undirected
lindo	1098227526	Undirected
lindo	118107251	Undirected
lindo	128755596	Undirected
lindo	1470922604	Undirected
lindo	1478509820	Undirected
lindo	1604174509	Undirected
lindo	1838243006	Undirected
lindo	187295758	Undirected
lindo	201515412	Undirected
lindo	2163769756	Undirected
lindo	221463656	Undirected
lindo	2254145198	Undirected
lindo	2352634363	Undirected
lindo	248395405	Undirected
lindo	2608347727	Undirected
lindo	2727699909	Undirected
lindo	276120174	Undirected
lindo	2762568465	Undirected
lindo	277777156	Undirected
lindo	2840847243	Undirected
lindo	2895148132	Undirected
lindo	2939078896	Undirected
lindo	3010689082	Undirected
lindo	3060396744	Undirected
lindo	3215060941	Undirected
lindo	347565609	Undirected
lindo	353408833	Undirected
lindo	367365969	Undirected
lindo	424417383	Undirected
lindo	4374118517	Undirected
lindo	467940408	Undirected
lindo	575447663	Undirected
lindo	596803718	Undirected
lindo	624226506	Undirected
lindo	706565063	Undirected
lindo	706904536724672512	Undirected
lindo	738950484	Undirected
lindo	767970727	Undirected
lindo	805686648	Undirected
lindooo	3215060941	Undirected
lindoooo	706565063	Undirected
lindos	2835601896	Undirected
lindos	3911948656	Undirected
linduritaaa	1488603410	Undirected
linea	276212538	Undirected
link	109512160	Undirected
lipo-carbo-cryolipolisis-lumifat	4439372009	Undirected
lipoescultura	4439372009	Undirected
lirics	1272536498	Undirected
lis	785819604	Undirected
lista	164382686	Undirected
listen	42118566	Undirected
listen	90475043	Undirected
listened	20803430	Undirected
listening	220057539	Undirected
listo	360657556	Undirected
listos	175147385	Undirected
lisura	1220167735	Undirected
literal	196868957	Undirected
literal	3878575115	Undirected
literal	3906502943	Undirected
literal	797725368	Undirected
litros	434665733	Undirected
littttt	738933738004963328	Undirected
live	729285654736162816	Undirected
liviana	553791935	Undirected
living	241599738	Undirected
living	42118566	Undirected
living	750148320	Undirected
lizeth	586534440	Undirected
llamada	156806312	Undirected
llamada	2249400512	Undirected
llamada	536556415	Undirected
llamado	363773330	Undirected
llamarles	814473102	Undirected
llamarlo	151728299	Undirected
llamas	136717881	Undirected
llamas	220057539	Undirected
llanto	318810740	Undirected
llanto	325871252	Undirected
llanto	466952241	Undirected
llaves	339173600	Undirected
llego	2463836414	Undirected
llego	32222008	Undirected
llego	434665733	Undirected
llego	60119896	Undirected
llegue	186278263	Undirected
llena	135633854	Undirected
llena	258429032	Undirected
llena	309264004	Undirected
llena	311036753	Undirected
llena	592095598	Undirected
llenarte	588730281	Undirected
llenito	736975855	Undirected
lleno	263989782	Undirected
lleno	3346943735	Undirected
lleno	365470755	Undirected
llenos	3508787326	Undirected
llenándome	813907146	Undirected
lleras	1554872112	Undirected
llevado	1218805825	Undirected
llevarla	849578912	Undirected
llevarme	619294138	Undirected
lleve	293171301	Undirected
lloraaar	2939078896	Undirected
llorado	956192024	Undirected
llore	398937477	Undirected
lloro	410861950	Undirected
lluvia	1639588788	Undirected
lluvia	2588418271	Undirected
lluvia	2701795509	Undirected
lluvia	311864397	Undirected
lluvia	419760300	Undirected
lluvia	99801228	Undirected
lmao	110030443	Undirected
lmao	312432586	Undirected
lmfao	4584280276	Undirected
lo	1500356346	Undirected
lo	180108282	Undirected
lo	2199960344	Undirected
lo	2249400512	Undirected
lo	2939078896	Undirected
lo	2970196858	Undirected
lo	345517723	Undirected
lo	360657556	Undirected
lo	420762331	Undirected
lo	737106423776223232	Undirected
loba	3389996355	Undirected
lobo	2496396426	Undirected
loca	118901460	Undirected
loca	1246335835	Undirected
loca	1664070661	Undirected
loca	192934242	Undirected
loca	264242099	Undirected
loca	2788427104	Undirected
loca	308664457	Undirected
loca	315894096	Undirected
loca	3166857461	Undirected
loca	336876865	Undirected
loca	375300522	Undirected
loca	4020863446	Undirected
loca	431092912	Undirected
loca	79348126	Undirected
loca	81016232	Undirected
loca	948530262	Undirected
lochaaa	805686648	Undirected
loco	160401472	Undirected
loco	187656959	Undirected
loco	1894169083	Undirected
loco	2235560507	Undirected
loco	240788996	Undirected
loco	2723601820	Undirected
loco	2835601896	Undirected
loco	307053699	Undirected
loco	315502874	Undirected
loco	3373573601	Undirected
loco	699715805286637568	Undirected
locoooooo	2723601820	Undirected
locura	450838065	Undirected
locura	553791935	Undirected
locuraaaa	498593534	Undirected
log	596744986	Undirected
lojano	191196796	Undirected
lok	221463656	Undirected
lok	2448747546	Undirected
loks	1027354242	Undirected
lol	1629017545	Undirected
lol	20803430	Undirected
lol	260268494	Undirected
lolly	54391217	Undirected
loma	2696424289	Undirected
londres	2861996363	Undirected
lonely	2696424289	Undirected
long	2566339913	Undirected
longe	197904088	Undirected
look	750148320	Undirected
looking	1328282581	Undirected
looking	173988732	Undirected
looking	61732880	Undirected
looool	1311835567	Undirected
lopez	738402919586902016	Undirected
loro	1042410319	Undirected
losep	265232278	Undirected
loser	54714148	Undirected
lost	1078253940	Undirected
louco	2281209522	Undirected
louis	739340490554892288	Undirected
lounge	211928720	Undirected
lovato	434665733	Undirected
love	1132491452	Undirected
love	247458613	Undirected
love	2696424289	Undirected
love	4190958729	Undirected
love	61732880	Undirected
love	731549909753704449	Undirected
lovers	2696424289	Undirected
loves	59964761	Undirected
loviu	250420254	Undirected
lpqlp	351672327	Undirected
lucero	792718956	Undirected
lucha	139296691	Undirected
luche	397571074	Undirected
luego	1499005789	Undirected
lugar	102835719	Undirected
lugar	1207759034	Undirected
lugar	1207782566	Undirected
lugar	122598409	Undirected
lugar	134128768	Undirected
lugar	1359021344	Undirected
lugar	1359067658	Undirected
lugar	174806285	Undirected
lugar	176860818	Undirected
lugar	178501603	Undirected
lugar	194811402	Undirected
lugar	2448747546	Undirected
lugar	2933222332	Undirected
lugar	2981567788	Undirected
lugar	3507293061	Undirected
lugar	3797275876	Undirected
lugar	416610935	Undirected
lugar	420300294	Undirected
lugar	497151122	Undirected
lugar	540256640	Undirected
lugar	62796429	Undirected
lugar	721099368573636608	Undirected
lugar	729285654736162816	Undirected
lugar	746414816303079430	Undirected
lugares	104332457	Undirected
lugares	115235276	Undirected
lugares	162167203	Undirected
lugares	2448747546	Undirected
lugarrrr	322203077	Undirected
luigi	2696424289	Undirected
luis	357587351	Undirected
luisa	1604363233	Undirected
luisa	314899582	Undirected
luke	987783169	Undirected
luna	1311835567	Undirected
luna	2840847243	Undirected
luna	332309818	Undirected
luna	359534949	Undirected
luna	41001896	Undirected
luna	750148320	Undirected
luna	760666261	Undirected
luxe	3991534708	Undirected
luz	1862618425	Undirected
luz	336784234	Undirected
luz	3381262119	Undirected
lá	64411187	Undirected
lágrimas	1920381474	Undirected
lágrimas	434665733	Undirected
lástima	54391217	Undirected
lástima	624176964	Undirected
línea	147998951	Undirected
línea	1697082883	Undirected
línea	2939078896	Undirected
lú	2490434221	Undirected
m	1126193143	Undirected
m	2924009770	Undirected
m	3423315563	Undirected
m	353420634	Undirected
m	35780687	Undirected
maaameeeej	2939078896	Undirected
mabe	248574564	Undirected
mabe	323836744	Undirected
maburro	2931397085	Undirected
mac	434665733	Undirected
macarena	150069062	Undirected
macarena	177751418	Undirected
machala	4554116175	Undirected
macho	226278320	Undirected
macho	2696424289	Undirected
macho	277777156	Undirected
macho	991354440	Undirected
machos	282627859	Undirected
macondo	249282063	Undirected
madball	840998341	Undirected
madera	379257048	Undirected
madre	1193900684	Undirected
madre	265193987	Undirected
madre	316479295	Undirected
madre	3215219512	Undirected
madre	560440203	Undirected
madre	840998341	Undirected
madres	2341673263	Undirected
madrina	2254142444	Undirected
madrina	263989782	Undirected
madrugada	102769344	Undirected
madrugada	136717881	Undirected
madrugada	1478536394	Undirected
madrugada	1573263488	Undirected
madrugada	165172294	Undirected
madrugada	167147224	Undirected
madrugada	1896220057	Undirected
madrugada	194282519	Undirected
madrugada	201515412	Undirected
madrugada	215125310	Undirected
madrugada	2247649651	Undirected
madrugada	226395662	Undirected
madrugada	253143199	Undirected
madrugada	2922222515	Undirected
madrugada	2939078896	Undirected
madrugada	306826292	Undirected
madrugada	3348425236	Undirected
madrugada	3404774584	Undirected
madrugada	356830564	Undirected
madrugada	468660774	Undirected
madrugada	519578265	Undirected
maduro	1455240200	Undirected
maduro	2178990775	Undirected
maduro	56257639	Undirected
maduro	87968677	Undirected
mae	1894169083	Undirected
maestro	386984727	Undirected
maestro	458460568	Undirected
mafe	2235560507	Undirected
mafer	3119601629	Undirected
magdalena	2835601896	Undirected
magdalena	595780398	Undirected
maggie	2939078896	Undirected
magia	369843371	Undirected
magnun	222208810	Undirected
magníficos	2308771011	Undirected
maia	2696424289	Undirected
maid	920762814	Undirected
maior	2671098944	Undirected
mais	2671098944	Undirected
mais	2696424289	Undirected
mais	3374757533	Undirected
mais	433762102	Undirected
maiself	2448747546	Undirected
majo	289679934	Undirected
make	238992604	Undirected
make	321048493	Undirected
make	42118566	Undirected
make	68746991	Undirected
makes	230788749	Undirected
makes	3012714072	Undirected
makes	333102982	Undirected
makiaaa	289679934	Undirected
mala	2535858931	Undirected
malakian	2696424289	Undirected
malas	1228929266	Undirected
malas	1472210748	Undirected
malas	1573263488	Undirected
malas	191093378	Undirected
malas	225122137	Undirected
malas	2393164219	Undirected
malas	278557970	Undirected
maldad	1075267482	Undirected
maldad	395891429	Undirected
maldades	258429032	Undirected
maldiciones	353877891	Undirected
maldita	128055971	Undirected
maldita	175571381	Undirected
maldita	221813630	Undirected
maldita	228352294	Undirected
maldita	2473235165	Undirected
maldita	249471388	Undirected
maldita	259099239	Undirected
maldita	2699396568	Undirected
maldita	295389012	Undirected
maldita	2967172923	Undirected
maldita	3166857461	Undirected
maldito	1696906302	Undirected
maldito	1927670130	Undirected
maldito	4212161577	Undirected
malditos	180108282	Undirected
malditos	2408079829	Undirected
malditos	2473235165	Undirected
malditos	249471388	Undirected
malditos	619187590	Undirected
malestar	849578912	Undirected
malestares	4547594854	Undirected
maleta	26353234	Undirected
maletas	1694746945	Undirected
mall	509791174	Undirected
malo	2496396426	Undirected
malo	410861950	Undirected
malo	43896804	Undirected
malo	553791935	Undirected
malogrados	716692642499850242	Undirected
malparido	250420254	Undirected
malparido	2723601820	Undirected
malparido	410861950	Undirected
malparidos	410861950	Undirected
malparidos	467940408	Undirected
maluco	1554872112	Undirected
maluma	2464794955	Undirected
malvad@?	297037057	Undirected
malvada	430271228	Undirected
malvada	991354440	Undirected
malviajas	183701631	Undirected
mama	351672327	Undirected
mama	410861950	Undirected
mama	707568951216177153	Undirected
mamacita	717001750130065408	Undirected
mamado	837908755	Undirected
mamaguevos	268084620	Undirected
mamaguevos	75828177	Undirected
mamame	2428114045	Undirected
mamarte	195583663	Undirected
mamasita	2428114045	Undirected
mamasita	258429032	Undirected
mamasita	549584741	Undirected
mamasita	991354440	Undirected
mamera	2701795509	Undirected
mami	1554872112	Undirected
mami	1920381474	Undirected
mami	717001750130065408	Undirected
mami	798942517	Undirected
mamones	2593776893	Undirected
mamsita	948086024	Undirected
mamá	1126193143	Undirected
mamá	1554872112	Undirected
mamá	1689204817	Undirected
mamá	2329472066	Undirected
mamá	243708196	Undirected
mamá	2448747546	Undirected
mamá	2699396568	Undirected
mamá	2699454141	Undirected
mamá	285961726	Undirected
mamá	377218268	Undirected
mamá	455496696	Undirected
mamá	49012211	Undirected
mamá	544333709	Undirected
mamás	901273962	Undirected
man	200327618	Undirected
man	378315643	Undirected
man	410861950	Undirected
man	4190958729	Undirected
man	979807716	Undirected
manabi	742562850644844545	Undirected
manabi	847676324	Undirected
manada	221463656	Undirected
mancada	2696424289	Undirected
mandalos	2916320056	Undirected
mandarte	109319246	Undirected
mandelo	1082003094	Undirected
maneira	197589588	Undirected
manejas	311477330	Undirected
manejo	918088436	Undirected
manera	165971852	Undirected
maneras	455496696	Undirected
mani	289679934	Undirected
manifiestate	454170098	Undirected
manjents	2448747546	Undirected
mano	1019039480	Undirected
mano	1360381442	Undirected
mano	195099854	Undirected
mano	195583663	Undirected
mano	196868957	Undirected
mano	201515412	Undirected
mano	236382390	Undirected
mano	2443145500	Undirected
mano	2696424289	Undirected
mano	284151262	Undirected
mano	288966869	Undirected
mano	296353169	Undirected
mano	299948516	Undirected
mano	3031756792	Undirected
mano	3094511686	Undirected
mano	3291893753	Undirected
mano	353877891	Undirected
mano	379433675	Undirected
mano	395477576	Undirected
mano	468660774	Undirected
mano	50679129	Undirected
mano	619294138	Undirected
mano	68560860	Undirected
mano	849578912	Undirected
mano	860731364	Undirected
mano	87069566	Undirected
manooo	353877891	Undirected
manos	2382842880	Undirected
manos	254713363	Undirected
manos	2701795509	Undirected
manos	332309818	Undirected
manu	797725368	Undirected
manuela	722126887200419842	Undirected
manías	318810740	Undirected
maquillaje	2448747546	Undirected
maquillaje	434665733	Undirected
mar	1143014989	Undirected
mar	1218805825	Undirected
mar	135012750	Undirected
mar	138162589	Undirected
mar	1862618425	Undirected
mar	2546650490	Undirected
mar	62435821	Undirected
mar.	2701795509	Undirected
maracaibo	1207759034	Undirected
maracaibo	138438080	Undirected
maracay	136401150	Undirected
maracuyá	135633854	Undirected
maradona	1140164670	Undirected
maratona	2981567788	Undirected
maravilhosa	101379290	Undirected
maravilhoso	3204067018	Undirected
maravilla	807909320	Undirected
maravillosa	1573263488	Undirected
maravillosa	226932303	Undirected
maravillosa	328310934	Undirected
maravillosas	3797275876	Undirected
marcas	225920698	Undirected
marcaste	371967082	Undirected
marcelasernarodriguez	309993963	Undirected
marchabas	2249400512	Undirected
marcharme	1925278825	Undirected
marchena	3094511686	Undirected
marchita	739585662	Undirected
mardita	118197298	Undirected
mardita	334445202	Undirected
mardito	381798460	Undirected
mardito	849578912	Undirected
marea	146679877	Undirected
mareeeecaaaa	840998341	Undirected
mares	619294138	Undirected
maria	107399407	Undirected
maria	221463656	Undirected
maria	2588418271	Undirected
maria	2835601896	Undirected
maria	404584267	Undirected
maria	506801327	Undirected
maria	60200134	Undirected
marica	1020341034	Undirected
marica	1146192559	Undirected
marica	117292197	Undirected
marica	322203077	Undirected
marica	731549909753704449	Undirected
maricada	2525918616	Undirected
maricada	434665733	Undirected
maricadas	1246335835	Undirected
maricadas	463281449	Undirected
maricas	410861950	Undirected
maricoteo	1177121946	Undirected
maricoteo	991354440	Undirected
marijo	797725368	Undirected
marilin	1027354242	Undirected
mario	178501569	Undirected
mario	434665733	Undirected
marlon	128715803	Undirected
marques	2730576696	Undirected
